@RELATION PPI

@ATTRIBUTE GO_sim_bp_avg numeric
@ATTRIBUTE GO_sim_bp_sum numeric
@ATTRIBUTE GO_sim_bp_max numeric
@ATTRIBUTE GO_sim_cc_avg numeric
@ATTRIBUTE GO_sim_cc_sum numeric
@ATTRIBUTE GO_sim_cc_max numeric
@ATTRIBUTE PCC_1_devtissues numeric
@ATTRIBUTE PCC_2_heterog numeric
@ATTRIBUTE domain_match numeric
@ATTRIBUTE domain_score numeric
@ATTRIBUTE orthology_score numeric
@ATTRIBUTE class {1,-1}

@DATA
0,0,0,0,0,0,0.195874545529582,0.16922542646769,0,0,1,-1
0,0,0,0,0,0,-0.076602259745921,-0.347304148252586,0,0,0,-1
0.037037037037037,80,4,0.0277777777777778,9,3,-0.198949504694168,0.307349193306094,0,0,1,-1
0,0,0,0,0,0,0.472338166645729,-0.28922668564742,0,0,0,-1
0,0,0,0,0,0,-0.318102812364132,-0.101529808516017,0,0,1,-1
0,0,0,0,0,0,-0.0218677065231385,0.0714899040437359,0,0,0,-1
0,0,0,0,0,0,0.297918803373118,-0.0299819255252247,0,0,1,-1
0.0285714285714286,120,4,0.0285714285714286,24,4,0.0680302703011939,-0.20831380346039,0,0,1,-1
0,0,0,0,0,0,-0.551828478725862,-0.276028749271588,0,0,1,-1
0,0,0,0,0,0,0.103737523929518,0.161703869903355,0,0,1,-1
0,0,0,0,0,0,0.438834006913637,0.390564467512588,0,0,1,-1
0,0,0,0,0,0,-0.319195120998276,-0.191672506669442,0,0,1,-1
0.0476190476190476,14,3,0.0158730158730159,12,1,0.0857608542729163,-0.367533371546699,0,0,1,-1
0,0,0,0,0,0,0.184549039414856,-0.46281516929126,0,0,1,-1
0,0,0,0,0,0,-0.335105950861892,0.667537547061274,0,0,1,-1
0,0,0,0,0,0,0.00215563810897699,-0.238003945102227,0,0,1,-1
0,0,0,0.222222222222222,2,2,0.524184437658716,0.413864349222581,0,0,1,-1
0,0,0,0,0,0,0,-0.428800194183635,0,0,0,-1
0,0,0,0,0,0,0.47657041626875,0.412536285358376,0,0,1,-1
0,0,0,0,0,0,0.341385267683907,0.287544765025329,0,0,1,-1
0,0,0,0,0,0,-0.0386226486232942,0.0670401739219394,0,0,1,-1
0,0,0,0,0,0,0,0.205262442040466,0,0,1,-1
0,0,0,0,0,0,0.471401879390121,0.174265987271669,0,0,0,-1
0,0,0,0,0,0,0.109275396716061,0.0308449700405692,0,0,0,-1
0,0,0,0,0,0,0.338757881957841,0.517183025230425,0,0,0,-1
0,0,0,0,0,0,-0.76150189173478,-0.318280672847584,0,0,1,-1
0,0,0,0,0,0,-0.0908821432912192,-0.0396934873718519,0,0,1,-1
0,0,0,0,0,0,-0.145793979457158,-0.118601179050595,0,0,1,-1
0,0,0,0,0,0,-0.437579111306986,-0.211300685370475,0,0,1,-1
0,0,0,0,0,0,0.0943383493806159,-0.0337624485857527,0,0,1,-1
0,0,0,0,0,0,0.142776913557166,0.133527089287737,0,0,1,-1
0,0,0,0,0,0,-0.264831285025044,-0.362253884668576,0,0,1,-1
0,0,0,0,0,0,-0.575389416928969,-0.539588500296096,0,0,4,-1
0.0444444444444444,110,4,0.0333333333333333,6,3,0.587114691120987,0.486167280434383,0,0,1,-1
0,0,0,0,0,0,0.400947805875144,0.278997221843204,0,0,1,-1
0,0,0,0,0,0,0,0.380450902841798,0,0,1,-1
0,0,0,0,0,0,-0.0109248741369177,0.132030575273395,0,0,1,-1
0,0,0,0,0,0,-0.355585846395232,-0.274767361149385,0,0,1,-1
0,0,0,0,0,0,0.243876651557953,0.742278750639739,0,0,1,-1
0,0,0,0,0,0,0.0606550460419208,0.186087339856127,0,0,1,-1
0,0,0,0,0,0,0.0751532525721015,-0.0855689101844362,0,0,1,-1
0,0,0,0,0,0,0.413232615687911,0.184666696594463,0,0,1,-1
0,0,0,0,0,0,0.302029645177708,0.175079321327845,0,0,1,-1
0,0,0,0,0,0,-0.101662788137408,0.400404830873473,0,0,1,-1
0,0,0,0,0,0,0.401452287234059,0.181630727524211,0,0,1,-1
0,0,0,0,0,0,-0.351382304403828,-0.436747868042841,0,0,1,-1
0,0,0,0,0,0,0.256442649559024,-0.523532390459093,0,0,1,-1
0,0,0,0,0,0,0.0177581943064169,0.154956770220984,0,0,1,-1
0,0,0,0,0,0,-0.580409914262374,-0.383842220294969,0,0,1,-1
0,0,0,0,0,0,0.171039070185187,-0.132982349566512,0,0,1,-1
0,0,0,0,0,0,0,0.398135988568852,0,0,2,-1
0,0,0,1,6,6,0,-0.223140508797365,0,0,1,-1
0,0,0,0,0,0,0.00157265301465354,0.177268119528087,0,0,1,-1
0,0,0,0,0,0,-0.0526707256711976,0.461991047852384,0,0,0,-1
0,0,0,0,0,0,-0.00609461723724601,-0.0969956979653428,0,0,1,-1
0,0,0,0,0,0,-0.305334642670496,-0.0878133128260771,0,0,1,-1
0,0,0,0,0,0,0.122197248410596,-0.429740480995237,0,0,1,-1
0,0,0,0,0,0,0.206797868853596,0.0738366421678626,0,0,1,-1
0,0,0,0,0,0,0.334801575126761,0.278598643674367,0,0,0,-1
0,0,0,0,0,0,-0.727831889034827,-0.650736941679818,0,0,0,-1
0,0,0,0,0,0,-0.307385382993791,-0.407457100349288,0,0,1,-1
0,0,0,0,0,0,0.110470899886326,-0.0736133626403038,0,0,1,-1
0,0,0,0,0,0,-0.0137836448897239,-0.779494197801349,0,0,3,-1
0,0,0,0,0,0,0.315303867565027,0.325589820854807,0,0,1,-1
0,0,0,0,0,0,0,-0.453322648698879,0,0,0,-1
0.0681818181818182,6,3,0.0681818181818182,18,3,0.426633298706526,0.444505116346567,0,0,1,-1
0,0,0,0,0,0,0.360035378073833,0.656138511612954,0,0,1,-1
0,0,0,0,0,0,0,0.0732289301809033,0,0,1,-1
0,0,0,0,0,0,0.246219164247931,-0.0335286982105621,0,0,0,-1
0,0,0,0,0,0,0.768880667572639,0.734172764133554,0,0,3,-1
0,0,0,0,0,0,0.575894722403369,0.107712372314205,0,0,1,-1
0,0,0,0,0,0,-0.685624629457952,-0.504724344554565,0,0,1,-1
0.0196078431372549,72,3,0.0130718954248366,16,2,-0.223633640555584,-0.16491622560355,0,0,1,-1
0,0,0,0,0,0,0.296107080449079,-0.0671421887168509,0,0,0,-1
0.0303030303030303,90,3,0,0,0,-0.174922730561216,-0.415386630290404,0,0,1,-1
0,0,0,0,0,0,0.0677081542599733,-0.353327175012166,0,0,2,-1
0.0833333333333333,136,5,0,0,0,0.111860506715563,-0.348066333191365,0,0,0,-1
0,0,0,0,0,0,-0.410703986545814,0.152862352145153,0,0,1,-1
0,0,0,0,0,0,0.249846315112553,0.493051584069742,0,0,1,-1
0,0,0,0,0,0,-0.212832894291668,-0.0160529716859278,0,0,1,-1
0,0,0,0,0,0,-0.0149228621487177,0.0506942737804445,0,0,1,-1
0,0,0,0,0,0,-0.029977938729044,-0.255554882851279,0,0,0,-1
0,0,0,0,0,0,0.0234281543750395,0.196995044435791,0,0,1,-1
0,0,0,0.222222222222222,2,2,0.330951645036918,-0.26972938915548,0,0,1,-1
0,0,0,0,0,0,0.480472950557543,0.480119474177243,0,0,1,-1
0,0,0,0,0,0,0.203676968227658,0.23503914790981,0,0,0,-1
0,0,0,0,0,0,0.0291894360028067,-0.215322323369704,0,0,1,-1
0,0,0,0.666666666666667,2,2,-0.610259168140895,-0.480087129449472,0,0,1,-1
0.0204081632653061,170,3,0,0,0,-0.193243991632622,-0.163037726225054,0,0,1,-1
0,0,0,0,0,0,0.223293881099496,0.320230753374191,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,3,-1
0,0,0,0,0,0,-0.194765761205843,-0.329859952291764,0,0,0,-1
0,0,0,0,0,0,0.444632355643433,0.358702962113485,0,0,1,-1
0.012396694214876,96,3,0.0165289256198347,52,4,0.486060514087412,-0.460121038413674,0,0,1,-1
0,0,0,0.181818181818182,106,6,0,-0.673756297331823,0,0,0,-1
0,0,0,0,0,0,-0.246104299079226,0.0514817208088551,0,0,0,-1
0,0,0,0,0,0,-0.346314613317349,-0.0915038214990296,0,0,1,-1
0,0,0,0,0,0,-0.495321298917465,0.259769643591791,0,0,4,-1
0,0,0,0,0,0,-0.241671160836098,0.206557014858541,0,0,1,-1
0.025,12,1,0,0,0,0,-0.00884387877405694,0,0,1,-1
0,0,0,0,0,0,-0.561740310508243,-0.435804603342763,0,0,1,-1
0,0,0,0,0,0,-0.331151963380689,0.469070178444262,0,0,3,-1
0,0,0,0.104166666666667,5,5,-0.585934901738507,0.0351005321490764,0,0,1,-1
0,0,0,0,0,0,0.0815454191391154,0.172838043485833,0,0,1,-1
0,0,0,0,0,0,-0.721548209543169,-0.35543696886334,0,0,1,-1
0,0,0,0,0,0,0.380106647976508,0.408677129667143,0,0,1,-1
0.0512820512820513,64,4,0.0641025641025641,5,5,-0.361772290776582,-0.13141774266927,0,0,4,-1
0,0,0,0,0,0,0.40149649272281,-0.201402088881366,0,0,0,-1
0.0740740740740741,80,4,0.037037037037037,2,2,0.350022251809077,0.508619607132347,0,0,0,-1
0,0,0,0,0,0,-0.519760598781707,-0.189025353111004,0,0,1,-1
0,0,0,0,0,0,-0.0475311553715712,0.113688962565989,0,0,1,-1
0,0,0,0,0,0,-0.378452036665736,0.0668026782187252,0,0,1,-1
0,0,0,0,0,0,-0.0695910531015402,0.173339988345402,0,0,1,-1
0,0,0,0,0,0,0.380268690450166,0.13657187887133,0,0,1,-1
0,0,0,0,0,0,0,-0.204276517177436,0,0,1,-1
0,0,0,0,0,0,-0.567611732101327,-0.283692270303031,0,0,1,-1
0,0,0,0,0,0,0,-0.340153110983661,0,0,0,-1
0,0,0,0,0,0,0.249234623459987,0.211016380483393,0,0,0,-1
0,0,0,0,0,0,0.336715166242398,0.439077695216552,0,0,0,-1
0,0,0,0,0,0,-0.0559964791516388,0.135037928126722,0,0,1,-1
0,0,0,0,0,0,-0.098313928602178,-0.000395037383282849,0,0,1,-1
0,0,0,0.0285714285714286,20,3,-0.045496286762803,-0.0186446479637684,0,0,1,-1
0,0,0,0,0,0,-0.304009084851385,0.0217170693115611,0,0,1,-1
0,0,0,0,0,0,0.101725794491405,0.0528024178340927,0,0,2,-1
0,0,0,0,0,0,-0.196802839773237,-0.2514066947234,0,0,1,-1
0,0,0,0,0,0,-0.209757749045308,-0.143736940376786,0,0,1,-1
0,0,0,0,0,0,0.195378206142615,0.32333263802207,0,0,3,-1
0.0333333333333333,18,2,0.0333333333333333,10,2,0,0,0,0,0,-1
0,0,0,0,0,0,0.334183148306928,-0.252034500214206,0,0,1,-1
0,0,0,0,0,0,-0.121840930058845,-0.449330475501813,0,0,1,-1
0,0,0,0,0,0,-0.0639141385016078,0.227683405425643,0,0,1,-1
0,0,0,0,0,0,0.141293657270216,-0.388995732307982,0,0,1,-1
0,0,0,0,0,0,0.309341547356249,0.277545395863358,0,0,1,-1
0,0,0,0.444444444444444,4,4,0.288127111540332,0.71729999152234,0,0,0,-1
0,0,0,0.0285714285714286,6,2,-0.133295421113822,-0.122914062719618,0,0,0,-1
0,0,0,0,0,0,-0.072937704765263,-0.0174590298365745,0,0,0,-1
0,0,0,0,0,0,-0.116710676644891,0.327180458903628,0,0,1,-1
0,0,0,0,0,0,0.0345957040256722,0.00793386155180876,0,0,0,-1
0,0,0,0,0,0,-0.288180003874118,-0.490455810924435,0,0,1,-1
0,0,0,0,0,0,-0.344035711898259,0.43543258264028,0,0,1,-1
0,0,0,0,0,0,0.247791347077888,0.00835223935362026,0,0,1,-1
0,0,0,0,0,0,0.0872500618066215,0.278711455863974,0,0,1,-1
0,0,0,0,0,0,0,0.445379379837187,0,0,1,-1
0,0,0,0,0,0,0,-0.00423110010480153,0,0,1,-1
0,0,0,0,0,0,-0.300737652264177,0.118078628312181,0,0,1,-1
0.0340909090909091,24,3,0,0,0,-0.497824960877853,-0.442738947411235,0,0,1,-1
0,0,0,0,0,0,-0.54474958813555,0.338932733689492,0,0,4,-1
0,0,0,0,0,0,-0.149920949576856,0.120366949450953,0,0,1,-1
0.0408163265306122,170,4,0.0204081632653061,2,2,-0.186507831250713,0.0677581189099119,0,0,0,-1
0,0,0,0,0,0,-0.0123021133903779,0.435922999486169,0,0,1,-1
0,0,0,0,0,0,0.336669435753452,0.438197458078239,0,0,0,-1
0,0,0,0,0,0,0,-0.188612742920691,0,0,0,-1
0,0,0,0,0,0,-0.111696846648917,0.38484094704193,0,0,1,-1
0.125,200,8,0.078125,5,5,-0.635620401648305,-0.382963031851386,0,0,1,-1
0,0,0,0,0,0,-0.109963533823885,-0.151283012905281,0,0,1,-1
0,0,0,0,0,0,0.114128270709902,-0.0546385243490356,0,0,1,-1
0,0,0,0,0,0,0,-0.051453083808402,0,0,0,-1
0,0,0,0,0,0,0.245385526870697,0.061954567063464,0,0,1,-1
0,0,0,0,0,0,-0.0422661530381508,0.649095329503996,0,0,1,-1
0,0,0,0.102564102564103,24,4,0.0984501739955666,0.0623386445664498,0,0,0,-1
0,0,0,0,0,0,-0.353282019863477,-0.246537301617462,0,0,1,-1
0,0,0,0,0,0,-0.231679037557038,-0.194381639744723,0,0,1,-1
0,0,0,0,0,0,-0.355209196258904,0.126917019566226,0,0,1,-1
0.0225563909774436,46,3,0.0300751879699248,8,4,0.0542733895889081,0.0524873465113255,0,0,1,-1
0,0,0,0,0,0,0.548188899755675,-0.341859407235182,0,0,1,-1
0,0,0,0.0175438596491228,32,4,-0.380454304693306,0.152791427931918,0,0,1,-1
0,0,0,0,0,0,-0.119392316898919,0.0838162062320847,0,0,1,-1
0,0,0,0,0,0,-0.0292313853520157,0.0562670573697419,0,0,1,-1
0,0,0,0,0,0,0,0.559030712669199,0,0,3,-1
0,0,0,0,0,0,-0.363753957343249,-0.103667482721582,0,0,4,-1
0.0151515151515152,20,3,0.0202020202020202,168,4,0.147414645590946,0.250731631346147,0,0,1,-1
0,0,0,0,0,0,0.193452002410346,-0.0641501633162132,0,0,1,-1
0,0,0,0,0,0,-0.407293765309113,-0.340403494397262,0,0,1,-1
0,0,0,0,0,0,0.183919772300845,0.152028240797831,0,0,1,-1
0,0,0,0,0,0,0.188743418109947,-0.175182830023966,0,0,0,-1
0,0,0,0.111111111111111,2,2,-0.194447925471817,-0.133640355947502,0,0,0,-1
0,0,0,0,0,0,0.318426058890043,0.0835969762017196,0,0,3,-1
0,0,0,0,0,0,0.229595199786079,0.492096772976586,0,0,1,-1
0,0,0,0,0,0,-0.038273293105324,0.151694009944891,0,0,0,-1
0,0,0,0,0,0,-0.2321468230879,0.253849184027317,0,0,1,-1
0,0,0,0,0,0,0.0288747110966571,0.0897259170322396,0,0,0,-1
0,0,0,0,0,0,-0.248850966613839,0.115910416541223,0,0,0,-1
0.0714285714285714,93,5,0.0571428571428571,4,4,-0.259886923434137,-0.118688701536936,0,0,1,-1
0,0,0,0,0,0,0.311784113833324,0.740698324404953,0,0,1,-1
0,0,0,0,0,0,-0.537740088997899,-0.158294522320535,0,0,3,-1
0.125,20,4,0.0625,2,2,0.030017120554199,-0.0850664400403322,0,0,1,-1
0,0,0,0,0,0,0.496138983903535,0.125521901096834,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0.0666666666666667,24,3,0.555283386336332,-0.0762357414706164,0,0,0,-1
0,0,0,0,0,0,0.0188324248946436,-0.0522775774441233,0,0,1,-1
0,0,0,0,0,0,0.0914586912522924,0.417483747609414,0,0,4,-1
0,0,0,0,0,0,-0.0271269297683374,-0.0730735526755527,0,0,1,-1
0,0,0,0,0,0,0.148065503815457,0.114631809178127,0,0,1,-1
0,0,0,0,0,0,-0.463946889987173,-0.159749763315523,0,0,0,-1
0,0,0,0,0,0,0.772100937501681,0.574134268796238,0,0,1,-1
0,0,0,0,0,0,-0.285361003653405,-0.389019008152665,0,0,1,-1
0,0,0,0,0,0,0,0.357846856994461,0,0,0,-1
0,0,0,0.148148148148148,4,4,-0.136810101862945,-0.0466116401567364,0,0,1,-1
0,0,0,0,0,0,-0.34176217851616,-0.559779744656033,0,0,1,-1
0,0,0,0,0,0,0.619430693417565,0.627980941843448,0,0,1,-1
0,0,0,0,0,0,0.424041193429662,0.597555654217919,0,0,1,-1
0,0,0,0,0,0,0.26130909533059,0.438026930588327,0,0,0,-1
0,0,0,0,0,0,0.0230269127455326,0.197265600953223,0,0,0,-1
0,0,0,0,0,0,0.111515011826614,0.0443308112774582,0,0,0,-1
0,0,0,0,0,0,-0.0926482232566769,-0.319439867096961,0,0,1,-1
0,0,0,0,0,0,0.369688471040357,0.825141850986711,0,0,1,-1
0,0,0,0,0,0,0.256601397002995,0.362472766281924,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,-0.106715659785306,-0.458952294506116,0,0,1,-1
0,0,0,0,0,0,-0.532882375118167,-0.69450024363892,0,0,1,-1
0,0,0,0.166666666666667,9,5,0,0.496614424273867,0,0,1,-1
0.0363636363636364,112,4,0.0181818181818182,8,2,-0.335678058074352,-0.0204381749321784,0,0,1,-1
0,0,0,0,0,0,0,0.201279349193237,0,0,1,-1
0,0,0,0.0634920634920635,24,4,-0.436743135645815,-0.357113422661199,0,0,1,-1
0,0,0,0,0,0,0.175659602797911,0.12594804931202,0,0,0,-1
0,0,0,0,0,0,0.244359960154302,0.00889921096977564,0,0,4,-1
0.0416666666666667,2,1,0.166666666666667,4,4,-0.10570888937683,0.126840165253113,0,0,4,-1
0.0408163265306122,296,6,0.0204081632653061,6,3,0,-0.170962479830482,0,0,1,-1
0,0,0,0,0,0,0,0.461979075714848,0,0,1,-1
0,0,0,0.285714285714286,2,2,0,0.0986626631764432,0,0,1,-1
0,0,0,0,0,0,-0.00790595167011522,-0.454906898217059,0,0,1,-1
0,0,0,0,0,0,0,0.358110075798219,0,0,0,-1
0,0,0,0,0,0,0.505419182757246,0.567438604068039,0,0,1,-1
0,0,0,0,0,0,0.131804948992926,0.434715416207615,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,0,0,-0.409162836793,-0.342736863047458,0,0,1,-1
0,0,0,0,0,0,0,-0.204558342955495,0,0,1,-1
0,0,0,0,0,0,0.631278007847448,0.501838690608771,0,0,1,-1
0,0,0,0.238095238095238,5,5,-0.233531870575171,-0.328931367859506,0,0,1,-1
0,0,0,0,0,0,0.575749409119809,0.187952136142802,0,0,1,-1
0,0,0,0,0,0,0.0987315306516272,-0.128750091179284,0,0,1,-1
0,0,0,0,0,0,-0.27312074223561,-0.322450172228157,0,0,1,-1
0,0,0,0,0,0,-0.341308731831846,-0.200278952563223,0,0,1,-1
0,0,0,0,0,0,-0.290690135860694,-0.40717281466078,0,0,1,-1
0,0,0,0,0,0,0.162669835777441,0.0789594580464842,0,0,4,-1
0.0214285714285714,90,3,0.0142857142857143,14,2,0,0.00581233244693405,0,0,1,-1
0,0,0,0,0,0,-0.374072726268647,0.114372382549322,0,0,1,-1
0,0,0,0,0,0,0.0861002923989584,0.176794100467419,0,0,1,-1
0,0,0,0,0,0,0.252646160552778,0.258256188726119,0,0,2,-1
0,0,0,0,0,0,0.399419712908453,0.628953731178187,0,0,3,-1
0,0,0,0,0,0,0,0.14344741622102,0,0,0,-1
0,0,0,0,0,0,0.105026676345165,0.0157148430282069,0,0,0,-1
0,0,0,0,0,0,0.118881490229999,-0.370936543737238,0,0,0,-1
0,0,0,0,0,0,-0.150161060120323,-0.133764389768876,0,0,1,-1
0,0,0,0,0,0,-0.312422065067314,-0.0654944066879643,0,0,0,-1
0,0,0,0,0,0,-0.508638278187986,-0.330468445081863,0,0,3,-1
0,0,0,0,0,0,-0.426611369747862,-0.803937084130701,0,0,0,-1
0,0,0,0,0,0,-0.0544461823055599,0.13493813229565,0,0,1,-1
0,0,0,0,0,0,0.0160364705324604,-0.276059210807684,0,0,0,-1
0,0,0,0,0,0,-0.404279718827659,-0.536953515620296,0,0,1,-1
0,0,0,0,0,0,-0.366479751016146,-0.278641096198977,0,0,1,-1
0,0,0,0.222222222222222,2,2,0,-0.0101165296733104,0,0,1,-1
0.0571428571428571,4,2,0,0,0,-0.0954642385345606,-0.264792217167485,0,0,2,-1
0,0,0,0.333333333333333,4,4,-0.456285326805597,-0.456554233480791,0,0,0,-1
0,0,0,0,0,0,0.197616715174389,0.102525246818258,0,0,1,-1
0,0,0,0,0,0,-0.23186069035412,-0.107435635070692,0,0,1,-1
0,0,0,0,0,0,0.0585952870005391,-0.173484386462948,0,0,1,-1
0,0,0,0,0,0,-0.100249754769349,-0.313239985609564,0,0,0,-1
0,0,0,0,0,0,0.00976674330631042,0.199530443186524,0,0,1,-1
0.027972027972028,48,4,0.034965034965035,8,5,0,-0.249757336074783,0,0,1,-1
0,0,0,0,0,0,0.210152170534061,0.236371942500026,0,0,0,-1
0,0,0,1,2,2,0.108117950570506,-0.427486513568462,0,0,1,-1
0,0,0,0,0,0,0.188426331780786,-0.143201935341452,0,0,1,-1
0,0,0,0,0,0,0,-0.298720535919661,0,0,1,-1
0,0,0,0,0,0,-0.201072924198349,-0.0312912295358872,0,0,1,-1
0,0,0,0,0,0,-0.207749044748503,0.21904768679039,0,0,1,-1
0,0,0,0,0,0,-0.0710362554946609,-0.397180375970828,0,0,1,-1
0,0,0,0,0,0,0.529661162161697,0.586497046641694,0,0,1,-1
0,0,0,0.142857142857143,6,3,-0.144124746220522,-0.14651524525471,0,0,0,-1
0,0,0,0.0555555555555556,2,2,0.234767475411796,0.240545660515171,0,0,1,-1
0,0,0,0,0,0,-0.0850025547263778,-0.199588674113233,0,0,1,-1
0,0,0,0,0,0,0.129623950793687,0.299793555829109,0,0,1,-1
0,0,0,0,0,0,-0.393950344128179,-0.210355530085168,0,0,3,-1
0,0,0,0,0,0,-0.225325812260604,-0.717987591873152,0,0,1,-1
0,0,0,0,0,0,-0.140101919479036,-0.124649683590235,0,0,1,-1
0,0,0,0,0,0,-0.179506698853777,-0.149906172408224,0,0,1,-1
0,0,0,0,0,0,-0.260076668353323,-0.606447915598535,0,0,1,-1
0,0,0,0,0,0,0.175036400594699,-0.143296767327715,0,0,1,-1
0,0,0,0,0,0,0.0277530961670017,-0.0537030777083755,0,0,0,-1
0.0375,95,3,0.025,3,2,-0.192971785327307,-0.0258716274620184,0,0,1,-1
0,0,0,0,0,0,0.21596317386773,0.0390604963067028,0,0,1,-1
0,0,0,0,0,0,0.455595452999042,0.356323435931209,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0.0986314481095582,-0.0918262032222298,0,0,1,-1
0,0,0,0,0,0,-0.0874848164984126,0.401303934681386,0,0,1,-1
0,0,0,0,0,0,-0.0484516815979347,-0.26145549993381,0,0,1,-1
0,0,0,0,0,0,-0.445470658753878,-0.518412402261348,0,0,0,-1
0,0,0,0,0,0,-0.789463464874352,-0.500949822085254,0,0,1,-1
0,0,0,0,0,0,0.295841689282845,0.0625426943638592,0,0,1,-1
0,0,0,0,0,0,-0.119321764113741,-0.113841000643173,0,0,1,-1
0.125,12,3,0,0,0,0.70853399315828,0.568489561958835,0,0,3,-1
0,0,0,0,0,0,0.170560409320939,0.604182459773042,0,0,1,-1
0,0,0,0,0,0,0,-0.243487198556081,0,0,0,-1
0,0,0,0.00293255131964809,36,2,0.113762426799395,-0.430630124617494,0,0,1,-1
0,0,0,0,0,0,0,-0.274293839116536,0,0,0,-1
0,0,0,0,0,0,-0.00768934971636469,-0.0711707266927959,0,0,1,-1
0,0,0,0,0,0,-0.011617567864377,0.0347737265288974,0,0,1,-1
0,0,0,0,0,0,-0.142969363957686,0.20666830672836,0,0,1,-1
0,0,0,0,0,0,-0.42070466278475,-0.517984570598953,0,0,1,-1
0,0,0,0,0,0,0.489383481613664,0.667304835637839,0,0,0,-1
0.0727272727272727,64,4,0,0,0,-0.133304037384021,0.324927499826607,0,0,4,-1
0,0,0,0,0,0,0.478411773451326,-0.291297508563746,0,0,1,-1
0,0,0,0,0,0,0.707486692768027,0.639493788518725,0,0,1,-1
0,0,0,0,0,0,0,-0.6074746647163,0,0,4,-1
0,0,0,0,0,0,0,0.171743563399091,0,0,1,-1
0,0,0,0,0,0,-0.24638483744732,0.0613351175698823,0,0,1,-1
0,0,0,0,0,0,-0.092900807763016,-0.386825526777414,0,0,1,-1
0.0272727272727273,95,3,0.0181818181818182,2,2,-0.61228573483616,-0.448913368328818,0,0,0,-1
0,0,0,0,0,0,0,0.441661361884377,0,0,1,-1
0.0461538461538462,48,3,0,0,0,-0.187054659960425,-0.538293411220414,0,0,1,-1
0,0,0,0,0,0,-0.277732676928416,-0.244864257617603,0,0,1,-1
0,0,0,0,0,0,0.116245059159673,0.202608010797084,0,0,1,-1
0,0,0,0,0,0,-0.568532675588597,-0.196606157758174,0,0,3,-1
0,0,0,0,0,0,-0.354440999407674,-0.0774282408865212,0,0,1,-1
0,0,0,0,0,0,-0.142876054965968,0.0793541899159291,0,0,1,-1
0,0,0,0,0,0,-0.0291661418774012,-0.0996457378062578,0,0,1,-1
0,0,0,0,0,0,0.652565380958024,0.633852304338264,0,0,1,-1
0,0,0,0,0,0,-0.387944419443421,-0.413733728897309,0,0,1,-1
0,0,0,0,0,0,0.111435799197164,0.15731346795475,0,0,0,-1
0,0,0,0,0,0,-0.688187193792723,-0.355813043415709,0,0,1,-1
0,0,0,0,0,0,-0.198261004851886,-0.480350037298335,0,0,0,-1
0,0,0,0,0,0,-0.170495097702238,0.231155921545472,0,0,1,-1
0,0,0,0,0,0,0,0.135882141199231,0,0,4,-1
0,0,0,0,0,0,0,0.0498826126415174,0,0,1,-1
0,0,0,0,0,0,0.0903153355580961,-0.18032810663552,0,0,1,-1
0,0,0,0,0,0,0,0.230065996399852,0,0,1,-1
0,0,0,0,0,0,-0.312292411319584,0.0184307618143833,0,0,0,-1
0,0,0,0,0,0,-0.452898142733927,-0.28222962083202,0,0,1,-1
0,0,0,0,0,0,0.457106350283536,-0.00420814324894856,0,0,1,-1
0,0,0,0.25,6,3,0.159334911099432,-0.216899694319843,0,0,1,-1
0,0,0,0,0,0,0.492901616963226,0.474854804627219,0,0,1,-1
0.0555555555555556,102,4,0.0833333333333333,6,6,0.641537564206807,0.588778527992586,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,-0.0473516577190379,0.216901330737407,0,0,1,-1
0,0,0,0,0,0,0.100509341507298,-0.670139043513766,0,0,1,-1
0,0,0,0,0,0,-0.268377075402755,-0.0825144206983019,0,0,1,-1
0,0,0,0,0,0,0.0920975762101697,-0.0137364908172598,0,0,0,-1
0,0,0,0,0,0,-0.408334373662335,0.157390738225767,0,0,1,-1
0,0,0,0,0,0,0.0363510281271099,0.178922218194006,0,0,0,-1
0,0,0,0,0,0,0.126991118128834,-0.0155364365874261,0,0,1,-1
0,0,0,0,0,0,-0.263840886257158,-0.344921844615522,0,0,1,-1
0,0,0,0.04,16,4,0.0702149581084202,-0.184863768946056,0,0,1,-1
0,0,0,0,0,0,-0.271595093623892,0.18742727981828,0,0,0,-1
0.0303030303030303,12,1,0.0606060606060606,2,2,-0.199386794790052,-0.0987124809852145,0,0,1,-1
0,0,0,0,0,0,-0.0500775170878604,-0.0309523870055489,0,0,0,-1
0,0,0,0,0,0,0.00283398080463153,0.638031083412204,0,0,0,-1
0.0476190476190476,48,4,0.0357142857142857,6,3,0,0.211802371767684,0,0,3,-1
0,0,0,0.0634920634920635,6,4,-0.523521090978758,-0.27915945299003,0,0,1,-1
0,0,0,0,0,0,0.388609817971974,-0.00663311239236117,0,0,1,-1
0,0,0,0,0,0,0.0720432970306781,-0.0461174382440688,0,0,1,-1
0,0,0,0,0,0,0,-0.514174428343674,0,0,1,-1
0,0,0,0,0,0,0,0.199330650978339,0,0,1,-1
